protein_id,length,n_homologs,mode,n_homologs_used,n_homologs_avail,p,K,drafter_accuracy,mean_accepted,mean_tokens_per_step,acceptance_rate,n_steps,ref_source
P02452,1464,8,prefix,8,64,16,2,0.9966,1.9837,2.9817,0.9919,491,query_3di
P02452,1464,8,prefix,8,64,16,4,0.9966,3.9493,4.9459,0.9898,296,query_3di
P02452,1464,8,prefix,8,64,16,8,0.9966,7.8253,8.8193,0.9782,166,query_3di
P02452,1464,8,prefix,8,64,16,12,0.9966,11.6293,12.6207,0.9698,116,query_3di
P02452,1464,8,prefix,8,64,16,16,0.9966,15.2778,16.2667,0.9549,90,query_3di
P02452,1464,16,static,16,64,,1,0.9911,0.9851,1.9837,0.9851,738,query_3di
P02452,1464,16,static,16,64,,2,0.9911,1.9716,2.9696,0.9868,493,query_3di
P02452,1464,16,static,16,64,,4,0.9911,3.8833,4.88,0.9708,300,query_3di
P02452,1464,16,static,16,64,,8,0.9911,7.5174,8.5116,0.9445,172,query_3di
P02452,1464,16,static,16,64,,12,0.9911,11.0082,12.0,0.9224,122,query_3di
P02452,1464,16,static,16,64,,16,0.9911,14.2604,15.25,0.8954,96,query_3di
P02452,1464,16,prefix,16,64,1,1,0.9932,0.9905,1.9891,0.9905,736,query_3di
P02452,1464,16,prefix,16,64,1,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,16,prefix,16,64,1,4,0.9932,3.9161,4.9128,0.979,298,query_3di
P02452,1464,16,prefix,16,64,1,8,0.9932,7.6686,8.6627,0.9636,169,query_3di
P02452,1464,16,prefix,16,64,1,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,16,prefix,16,64,1,16,0.9932,14.7527,15.7419,0.9264,93,query_3di
P02452,1464,16,prefix,16,64,2,1,0.9932,0.9905,1.9891,0.9905,736,query_3di
P02452,1464,16,prefix,16,64,2,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,16,prefix,16,64,2,4,0.9932,3.9161,4.9128,0.979,298,query_3di
P02452,1464,16,prefix,16,64,2,8,0.9932,7.6686,8.6627,0.9636,169,query_3di
P02452,1464,16,prefix,16,64,2,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,16,prefix,16,64,2,16,0.9932,14.7527,15.7419,0.9264,93,query_3di
P02452,1464,16,prefix,16,64,4,1,0.9932,0.9905,1.9891,0.9905,736,query_3di
P02452,1464,16,prefix,16,64,4,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,16,prefix,16,64,4,4,0.9932,3.9161,4.9128,0.979,298,query_3di
P02452,1464,16,prefix,16,64,4,8,0.9932,7.6686,8.6627,0.9636,169,query_3di
P02452,1464,16,prefix,16,64,4,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,16,prefix,16,64,4,16,0.9932,14.7527,15.7419,0.9264,93,query_3di
P02452,1464,16,prefix,16,64,8,1,0.9939,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,16,prefix,16,64,8,2,0.9939,1.9776,2.9756,0.9898,492,query_3di
P02452,1464,16,prefix,16,64,8,4,0.9939,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,16,prefix,16,64,8,8,0.9939,7.6686,8.6627,0.9636,169,query_3di
P02452,1464,16,prefix,16,64,8,12,0.9939,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,16,prefix,16,64,8,16,0.9939,14.9239,15.913,0.9372,92,query_3di
P02452,1464,16,prefix,16,64,12,1,0.9945,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,16,prefix,16,64,12,2,0.9945,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,16,prefix,16,64,12,4,0.9945,3.9493,4.9459,0.9873,296,query_3di
P02452,1464,16,prefix,16,64,12,8,0.9945,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,16,prefix,16,64,12,12,0.9945,11.4153,12.4068,0.9567,118,query_3di
P02452,1464,16,prefix,16,64,12,16,0.9945,14.9239,15.913,0.9372,92,query_3di
P02452,1464,16,prefix,16,64,16,1,0.9952,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,16,prefix,16,64,16,2,0.9952,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,16,prefix,16,64,16,4,0.9952,3.9661,4.9627,0.9915,295,query_3di
P02452,1464,16,prefix,16,64,16,8,0.9952,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,16,prefix,16,64,16,12,0.9952,11.4153,12.4068,0.9567,118,query_3di
P02452,1464,16,prefix,16,64,16,16,0.9952,14.9239,15.913,0.9372,92,query_3di
P02452,1464,32,static,32,64,,1,0.9911,0.9851,1.9837,0.9851,738,query_3di
P02452,1464,32,static,32,64,,2,0.9911,1.9716,2.9696,0.9868,493,query_3di
P02452,1464,32,static,32,64,,4,0.9911,3.8833,4.88,0.9708,300,query_3di
P02452,1464,32,static,32,64,,8,0.9911,7.5174,8.5116,0.9445,172,query_3di
P02452,1464,32,static,32,64,,12,0.9911,11.0082,12.0,0.9224,122,query_3di
P02452,1464,32,static,32,64,,16,0.9911,14.2604,15.25,0.8954,96,query_3di
P02452,1464,32,prefix,32,64,1,1,0.9939,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,32,prefix,32,64,1,2,0.9939,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,32,prefix,32,64,1,4,0.9939,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,32,prefix,32,64,1,8,0.9939,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,32,prefix,32,64,1,12,0.9939,11.4153,12.4068,0.9567,118,query_3di
P02452,1464,32,prefix,32,64,1,16,0.9939,14.9239,15.913,0.9372,92,query_3di
P02452,1464,32,prefix,32,64,2,1,0.9939,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,32,prefix,32,64,2,2,0.9939,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,32,prefix,32,64,2,4,0.9939,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,32,prefix,32,64,2,8,0.9939,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,32,prefix,32,64,2,12,0.9939,11.4153,12.4068,0.9567,118,query_3di
P02452,1464,32,prefix,32,64,2,16,0.9939,14.9239,15.913,0.9372,92,query_3di
P02452,1464,32,prefix,32,64,4,1,0.9952,0.9946,1.9946,0.9946,734,query_3di
P02452,1464,32,prefix,32,64,4,2,0.9952,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,32,prefix,32,64,4,4,0.9952,3.9327,4.9293,0.9848,297,query_3di
P02452,1464,32,prefix,32,64,4,8,0.9952,7.8253,8.8193,0.9811,166,query_3di
P02452,1464,32,prefix,32,64,4,12,0.9952,11.6293,12.6207,0.9726,116,query_3di
P02452,1464,32,prefix,32,64,4,16,0.9952,15.2778,16.2667,0.9575,90,query_3di
P02452,1464,32,prefix,32,64,8,1,0.9952,0.9946,1.9946,0.9946,734,query_3di
P02452,1464,32,prefix,32,64,8,2,0.9952,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,32,prefix,32,64,8,4,0.9952,3.9327,4.9293,0.9848,297,query_3di
P02452,1464,32,prefix,32,64,8,8,0.9952,7.7725,8.7665,0.9745,167,query_3di
P02452,1464,32,prefix,32,64,8,12,0.9952,11.5214,12.5128,0.9635,117,query_3di
P02452,1464,32,prefix,32,64,8,16,0.9952,15.2778,16.2667,0.9575,90,query_3di
P02452,1464,32,prefix,32,64,12,1,0.9959,0.9946,1.9946,0.9946,734,query_3di
P02452,1464,32,prefix,32,64,12,2,0.9959,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,32,prefix,32,64,12,4,0.9959,3.9661,4.9627,0.9932,295,query_3di
P02452,1464,32,prefix,32,64,12,8,0.9959,7.8253,8.8193,0.9811,166,query_3di
P02452,1464,32,prefix,32,64,12,12,0.9959,11.6293,12.6207,0.9726,116,query_3di
P02452,1464,32,prefix,32,64,12,16,0.9959,15.2778,16.2667,0.9575,90,query_3di
P02452,1464,32,prefix,32,64,16,1,0.998,0.9973,1.9973,0.9973,733,query_3di
P02452,1464,32,prefix,32,64,16,2,0.998,1.9898,2.9878,0.9959,490,query_3di
P02452,1464,32,prefix,32,64,16,4,0.998,3.9661,4.9627,0.9932,295,query_3di
P02452,1464,32,prefix,32,64,16,8,0.998,7.8788,8.8727,0.9878,165,query_3di
P02452,1464,32,prefix,32,64,16,12,0.998,11.7391,12.7304,0.9818,115,query_3di
P02452,1464,32,prefix,32,64,16,16,0.998,15.6477,16.6364,0.9808,88,query_3di
P02452,1464,64,static,64,64,,1,0.9904,0.9851,1.9837,0.9851,738,query_3di
P02452,1464,64,static,64,64,,2,0.9904,1.9716,2.9696,0.9868,493,query_3di
P02452,1464,64,static,64,64,,4,0.9904,3.8833,4.88,0.9708,300,query_3di
P02452,1464,64,static,64,64,,8,0.9904,7.5174,8.5116,0.9445,172,query_3di
P02452,1464,64,static,64,64,,12,0.9904,10.9106,11.9024,0.9142,123,query_3di
P02452,1464,64,static,64,64,,16,0.9904,14.2604,15.25,0.8954,96,query_3di
P02452,1464,64,prefix,64,64,1,1,0.9932,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,64,prefix,64,64,1,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,64,prefix,64,64,1,4,0.9932,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,64,prefix,64,64,1,8,0.9932,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,64,prefix,64,64,1,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,64,prefix,64,64,1,16,0.9932,14.9239,15.913,0.9372,92,query_3di
P02452,1464,64,prefix,64,64,2,1,0.9932,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,64,prefix,64,64,2,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,64,prefix,64,64,2,4,0.9932,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,64,prefix,64,64,2,8,0.9932,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,64,prefix,64,64,2,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,64,prefix,64,64,2,16,0.9932,14.9239,15.913,0.9372,92,query_3di
P02452,1464,64,prefix,64,64,4,1,0.9932,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,64,prefix,64,64,4,2,0.9932,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,64,prefix,64,64,4,4,0.9932,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,64,prefix,64,64,4,8,0.9932,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,64,prefix,64,64,4,12,0.9932,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,64,prefix,64,64,4,16,0.9932,14.9239,15.913,0.9372,92,query_3di
P02452,1464,64,prefix,64,64,8,1,0.9939,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,64,prefix,64,64,8,2,0.9939,1.9837,2.9817,0.9929,491,query_3di
P02452,1464,64,prefix,64,64,8,4,0.9939,3.9327,4.9293,0.9832,297,query_3di
P02452,1464,64,prefix,64,64,8,8,0.9939,7.7202,8.7143,0.9701,168,query_3di
P02452,1464,64,prefix,64,64,8,12,0.9939,11.3109,12.3025,0.9479,119,query_3di
P02452,1464,64,prefix,64,64,8,16,0.9939,15.0989,16.0879,0.9482,91,query_3di
P02452,1464,64,prefix,64,64,12,1,0.9952,0.9932,1.9918,0.9932,735,query_3di
P02452,1464,64,prefix,64,64,12,2,0.9952,1.9898,2.9878,0.9959,490,query_3di
P02452,1464,64,prefix,64,64,12,4,0.9952,3.9661,4.9627,0.9915,295,query_3di
P02452,1464,64,prefix,64,64,12,8,0.9952,7.7725,8.7665,0.9767,167,query_3di
P02452,1464,64,prefix,64,64,12,12,0.9952,11.4153,12.4068,0.9567,118,query_3di
P02452,1464,64,prefix,64,64,12,16,0.9952,15.2778,16.2667,0.9595,90,query_3di
P02452,1464,64,prefix,64,64,16,1,0.9966,0.9959,1.9946,0.9959,734,query_3di
P02452,1464,64,prefix,64,64,16,2,0.9966,1.9898,2.9878,0.9959,490,query_3di
P02452,1464,64,prefix,64,64,16,4,0.9966,3.9661,4.9627,0.9915,295,query_3di
P02452,1464,64,prefix,64,64,16,8,0.9966,7.8253,8.8193,0.9833,166,query_3di
P02452,1464,64,prefix,64,64,16,12,0.9966,11.6293,12.6207,0.9747,116,query_3di
P02452,1464,64,prefix,64,64,16,16,0.9966,15.2778,16.2667,0.9595,90,query_3di
P02458,1487,4,static,4,64,,1,0.9973,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,static,4,64,,2,0.9973,1.992,2.992,0.996,497,query_3di
P02458,1487,4,static,4,64,,4,0.9973,3.96,4.9567,0.9925,300,query_3di
P02458,1487,4,static,4,64,,8,0.9973,7.8571,8.8512,0.9836,168,query_3di
P02458,1487,4,static,4,64,,12,0.9973,11.7179,12.7094,0.9779,117,query_3di
P02458,1487,4,static,4,64,,16,0.9973,15.3516,16.3407,0.9654,91,query_3di
P02458,1487,4,prefix,4,64,1,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,1,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,1,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,1,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,1,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,4,prefix,4,64,1,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,4,prefix,4,64,2,1,0.9973,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,2,2,0.9973,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,2,4,0.9973,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,2,8,0.9973,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,2,12,0.9973,11.7179,12.7094,0.9779,117,query_3di
P02458,1487,4,prefix,4,64,2,16,0.9973,15.3516,16.3407,0.9654,91,query_3di
P02458,1487,4,prefix,4,64,4,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,4,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,4,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,4,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,4,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,4,prefix,4,64,4,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,4,prefix,4,64,8,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,8,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,8,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,8,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,8,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,4,prefix,4,64,8,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,4,prefix,4,64,12,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,12,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,12,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,12,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,12,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,4,prefix,4,64,12,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,4,prefix,4,64,16,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,4,prefix,4,64,16,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,4,prefix,4,64,16,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,4,prefix,4,64,16,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,4,prefix,4,64,16,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,4,prefix,4,64,16,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,8,static,8,64,,1,0.9919,0.9866,1.9853,0.9866,749,query_3di
P02458,1487,8,static,8,64,,2,0.9919,1.9563,2.9563,0.9781,503,query_3di
P02458,1487,8,static,8,64,,4,0.9919,3.8627,4.8595,0.9681,306,query_3di
P02458,1487,8,static,8,64,,8,0.9919,7.5029,8.4971,0.9392,175,query_3di
P02458,1487,8,static,8,64,,12,0.9919,11.0,11.9919,0.9179,124,query_3di
P02458,1487,8,static,8,64,,16,0.9919,14.1837,15.1735,0.8916,98,query_3di
P02458,1487,8,prefix,8,64,1,1,0.9973,0.9973,1.996,0.9973,745,query_3di
P02458,1487,8,prefix,8,64,1,2,0.9973,1.9859,2.9859,0.993,498,query_3di
P02458,1487,8,prefix,8,64,1,4,0.9973,3.96,4.9567,0.9925,300,query_3di
P02458,1487,8,prefix,8,64,1,8,0.9973,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,8,prefix,8,64,1,12,0.9973,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,1,16,0.9973,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,8,prefix,8,64,2,1,0.9973,0.9973,1.996,0.9973,745,query_3di
P02458,1487,8,prefix,8,64,2,2,0.9973,1.9859,2.9859,0.993,498,query_3di
P02458,1487,8,prefix,8,64,2,4,0.9973,3.96,4.9567,0.9925,300,query_3di
P02458,1487,8,prefix,8,64,2,8,0.9973,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,8,prefix,8,64,2,12,0.9973,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,2,16,0.9973,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,8,prefix,8,64,4,1,0.9973,0.9973,1.996,0.9973,745,query_3di
P02458,1487,8,prefix,8,64,4,2,0.9973,1.9859,2.9859,0.993,498,query_3di
P02458,1487,8,prefix,8,64,4,4,0.9973,3.96,4.9567,0.9925,300,query_3di
P02458,1487,8,prefix,8,64,4,8,0.9973,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,8,prefix,8,64,4,12,0.9973,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,4,16,0.9973,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,8,prefix,8,64,8,1,0.9987,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,8,prefix,8,64,8,2,0.9987,1.994,2.992,0.998,497,query_3di
P02458,1487,8,prefix,8,64,8,4,0.9987,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,8,prefix,8,64,8,8,0.9987,7.9102,8.9042,0.994,167,query_3di
P02458,1487,8,prefix,8,64,8,12,0.9987,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,8,16,0.9987,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,8,prefix,8,64,12,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,8,prefix,8,64,12,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,8,prefix,8,64,12,4,0.998,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,8,prefix,8,64,12,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,8,prefix,8,64,12,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,12,16,0.998,15.5333,16.5222,0.9769,90,query_3di
P02458,1487,8,prefix,8,64,16,1,0.9987,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,8,prefix,8,64,16,2,0.9987,1.994,2.992,0.998,497,query_3di
P02458,1487,8,prefix,8,64,16,4,0.9987,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,8,prefix,8,64,16,8,0.9987,7.9102,8.9042,0.994,167,query_3di
P02458,1487,8,prefix,8,64,16,12,0.9987,11.8276,12.819,0.9871,116,query_3di
P02458,1487,8,prefix,8,64,16,16,0.9987,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,16,static,16,64,,1,0.9987,0.9973,1.996,0.9973,745,query_3di
P02458,1487,16,static,16,64,,2,0.9987,1.992,2.992,0.996,497,query_3di
P02458,1487,16,static,16,64,,4,0.9987,3.9766,4.9732,0.995,299,query_3di
P02458,1487,16,static,16,64,,8,0.9987,7.9042,8.9042,0.988,167,query_3di
P02458,1487,16,static,16,64,,12,0.9987,11.8276,12.819,0.9878,116,query_3di
P02458,1487,16,static,16,64,,16,0.9987,15.5333,16.5222,0.9804,90,query_3di
P02458,1487,16,prefix,16,64,1,1,0.9993,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,16,prefix,16,64,1,2,0.9993,1.994,2.992,0.998,497,query_3di
P02458,1487,16,prefix,16,64,1,4,0.9993,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,16,prefix,16,64,1,8,0.9993,7.9102,8.9042,0.994,167,query_3di
P02458,1487,16,prefix,16,64,1,12,0.9993,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,1,16,0.9993,15.7191,16.7079,0.9915,89,query_3di
P02458,1487,16,prefix,16,64,2,1,0.9993,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,16,prefix,16,64,2,2,0.9993,1.994,2.992,0.998,497,query_3di
P02458,1487,16,prefix,16,64,2,4,0.9993,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,16,prefix,16,64,2,8,0.9993,7.9102,8.9042,0.994,167,query_3di
P02458,1487,16,prefix,16,64,2,12,0.9993,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,2,16,0.9993,15.7191,16.7079,0.9915,89,query_3di
P02458,1487,16,prefix,16,64,4,1,0.9993,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,16,prefix,16,64,4,2,0.9993,1.994,2.992,0.998,497,query_3di
P02458,1487,16,prefix,16,64,4,4,0.9993,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,16,prefix,16,64,4,8,0.9993,7.9102,8.9042,0.994,167,query_3di
P02458,1487,16,prefix,16,64,4,12,0.9993,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,4,16,0.9993,15.7191,16.7079,0.9915,89,query_3di
P02458,1487,16,prefix,16,64,8,1,0.9993,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,16,prefix,16,64,8,2,0.9993,1.994,2.992,0.998,497,query_3di
P02458,1487,16,prefix,16,64,8,4,0.9993,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,16,prefix,16,64,8,8,0.9993,7.9102,8.9042,0.994,167,query_3di
P02458,1487,16,prefix,16,64,8,12,0.9993,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,8,16,0.9993,15.7191,16.7079,0.9915,89,query_3di
P02458,1487,16,prefix,16,64,12,1,0.9987,0.9973,1.996,0.9973,745,query_3di
P02458,1487,16,prefix,16,64,12,2,0.9987,1.992,2.992,0.996,497,query_3di
P02458,1487,16,prefix,16,64,12,4,0.9987,3.9766,4.9732,0.9966,299,query_3di
P02458,1487,16,prefix,16,64,12,8,0.9987,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,16,prefix,16,64,12,12,0.9987,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,12,16,0.9987,15.7191,16.7079,0.9887,89,query_3di
P02458,1487,16,prefix,16,64,16,1,0.9993,0.9987,1.9987,0.9987,744,query_3di
P02458,1487,16,prefix,16,64,16,2,0.9993,1.994,2.992,0.998,497,query_3di
P02458,1487,16,prefix,16,64,16,4,0.9993,3.9933,4.9899,0.9983,298,query_3di
P02458,1487,16,prefix,16,64,16,8,0.9993,7.9102,8.9042,0.994,167,query_3di
P02458,1487,16,prefix,16,64,16,12,0.9993,11.9391,12.9304,0.9964,115,query_3di
P02458,1487,16,prefix,16,64,16,16,0.9993,15.7191,16.7079,0.9915,89,query_3di
P02458,1487,32,static,32,64,,1,0.9845,0.9709,1.9695,0.9709,755,query_3di
P02458,1487,32,static,32,64,,2,0.9845,1.9157,2.9157,0.9578,510,query_3di
P02458,1487,32,static,32,64,,4,0.9845,3.7089,4.7057,0.9279,316,query_3di
P02458,1487,32,static,32,64,,8,0.9845,7.0815,8.0815,0.8852,184,query_3di
P02458,1487,32,static,32,64,,12,0.9845,10.1045,11.097,0.8436,134,query_3di
P02458,1487,32,static,32,64,,16,0.9845,12.7778,13.7685,0.8051,108,query_3di
P02458,1487,32,prefix,32,64,1,1,0.998,0.996,1.996,0.996,745,query_3di
P02458,1487,32,prefix,32,64,1,2,0.998,1.988,2.9859,0.995,498,query_3di
P02458,1487,32,prefix,32,64,1,4,0.998,3.9766,4.9732,0.9941,299,query_3di
P02458,1487,32,prefix,32,64,1,8,0.998,7.9102,8.9042,0.994,167,query_3di
P02458,1487,32,prefix,32,64,1,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,32,prefix,32,64,1,16,0.998,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,32,prefix,32,64,2,1,0.998,0.996,1.996,0.996,745,query_3di
P02458,1487,32,prefix,32,64,2,2,0.998,1.988,2.9859,0.995,498,query_3di
P02458,1487,32,prefix,32,64,2,4,0.998,3.9766,4.9732,0.9941,299,query_3di
P02458,1487,32,prefix,32,64,2,8,0.998,7.9102,8.9042,0.994,167,query_3di
P02458,1487,32,prefix,32,64,2,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,32,prefix,32,64,2,16,0.998,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,32,prefix,32,64,4,1,0.998,0.996,1.996,0.996,745,query_3di
P02458,1487,32,prefix,32,64,4,2,0.998,1.988,2.9859,0.995,498,query_3di
P02458,1487,32,prefix,32,64,4,4,0.998,3.9766,4.9732,0.9941,299,query_3di
P02458,1487,32,prefix,32,64,4,8,0.998,7.9102,8.9042,0.994,167,query_3di
P02458,1487,32,prefix,32,64,4,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,32,prefix,32,64,4,16,0.998,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,32,prefix,32,64,8,1,0.998,0.996,1.996,0.996,745,query_3di
P02458,1487,32,prefix,32,64,8,2,0.998,1.988,2.9859,0.995,498,query_3di
P02458,1487,32,prefix,32,64,8,4,0.998,3.9766,4.9732,0.9941,299,query_3di
P02458,1487,32,prefix,32,64,8,8,0.998,7.9102,8.9042,0.994,167,query_3di
P02458,1487,32,prefix,32,64,8,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,32,prefix,32,64,8,16,0.998,15.5333,16.5222,0.9797,90,query_3di
P02458,1487,32,prefix,32,64,12,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,32,prefix,32,64,12,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,32,prefix,32,64,12,4,0.998,3.96,4.9567,0.9925,300,query_3di
P02458,1487,32,prefix,32,64,12,8,0.998,7.9102,8.9042,0.9903,167,query_3di
P02458,1487,32,prefix,32,64,12,12,0.998,11.8276,12.819,0.9871,116,query_3di
P02458,1487,32,prefix,32,64,12,16,0.998,15.7191,16.7079,0.9887,89,query_3di
P02458,1487,32,prefix,32,64,16,1,0.998,0.9973,1.996,0.9973,745,query_3di
P02458,1487,32,prefix,32,64,16,2,0.998,1.992,2.992,0.996,497,query_3di
P02458,1487,32,prefix,32,64,16,4,0.998,3.96,4.9567,0.9925,300,query_3di
P02458,1487,32,prefix,32,64,16,8,0.998,7.9102,8.9042,0.9903,167,query_3di
